t_start,t_end,residual,err,iter_mean,iter_range,iter_max_index,iter_min_index,iter_std,iter_var,time_to_solution
0.0,0.0078125,0.0002548532448010116,1.5763384276375162e-14,1.0,0,0,0,0.0,0.0,0.01312391600004048
0.0078125,0.015625,0.0002548532448010318,2.929221747890658e-14,1.0,0,0,0,0.0,0.0,0.011995068998658098
0.015625,0.0234375,0.0002548532448010481,4.1313454932334035e-14,1.0,0,0,0,0.0,0.0,0.012050401001033606
0.0234375,0.03125,0.00025485324480105885,5.188783350648881e-14,1.0,0,0,0,0.0,0.0,0.011467983000329696
0.03125,0.0390625,0.00025485324480106525,6.149261429395702e-14,1.0,0,0,0,0.0,0.0,0.01123747900055605
0.0390625,0.046875,0.0002548532448010714,7.01637128249735e-14,1.0,0,0,0,0.0,0.0,0.010457498001414933
0.046875,0.0546875,0.00025485324480107577,7.79350686870523e-14,1.0,0,0,0,0.0,0.0,0.010618533000524621
0.0546875,0.0625,0.00025485324480108547,8.50796509911113e-14,1.0,0,0,0,0.0,0.0,0.010388044000137597
0.0625,0.0703125,0.0002548532448010909,9.137783253675883e-14,1.0,0,0,0,0.0,0.0,0.010563855999862426
0.0703125,0.078125,0.00025485324480109534,9.719931909862034e-14,1.0,0,0,0,0.0,0.0,0.010524985000301967
0.078125,0.0859375,0.0002548532448010995,1.0244269553130182e-13,1.0,0,0,0,0.0,0.0,0.01132904499900178
0.0859375,0.09375,0.0002548532448011018,1.0715843084385669e-13,1.0,0,0,0,0.0,0.0,0.011561982999410247
0.09375,0.1015625,0.00025485324480110585,1.1160893082835715e-13,1.0,0,0,0,0.0,0.0,0.01182499199967424
0.1015625,0.109375,0.0002548532448011091,1.1548724236599498e-13,1.0,0,0,0,0.0,0.0,0.01119742400078394
0.109375,0.1171875,0.0002548532448011112,1.1907782404826604e-13,1.0,0,0,0,0.0,0.0,0.010218212999461684
0.1171875,0.125,0.000254853244801114,1.2231949680707596e-13,1.0,0,0,0,0.0,0.0,0.010548856000241358
0.125,0.1328125,0.0002548532448011161,1.2525142294249964e-13,1.0,0,0,0,0.0,0.0,0.010773583999252878
0.1328125,0.140625,0.00025485324480111735,1.2804726299856035e-13,1.0,0,0,0,0.0,0.0,0.01020601100026397
0.140625,0.1484375,0.0002548532448011182,1.3054348304994275e-13,1.0,0,0,0,0.0,0.0,0.010558654999840655
0.1484375,0.15625,0.0002548532448011233,1.327594277516379e-13,1.0,0,0,0,0.0,0.0,0.011206887000298593
0.15625,0.1640625,0.00025485324480112434,1.348265567246043e-13,1.0,0,0,0,0.0,0.0,0.010501184000531794
