t_start,t_end,residual,err,iter_mean,iter_range,iter_max_index,iter_min_index,iter_std,iter_var,time_to_solution
0.0,0.015625,0.00024021491023702948,9.3313271483845e-05,1.0,0,0,0,0.0,0.0,0.010898657999860006
0.015625,0.03125,0.0002401098963026444,0.00016465041162930027,1.0,0,0,0,0.0,0.0,0.009486185999776353
0.03125,0.046875,0.0002399502141737072,0.00021923214185964762,1.0,0,0,0,0.0,0.0,0.00720947999980126
0.046875,0.0625,0.000239735036190304,0.0002610223376877819,1.0,0,0,0,0.0,0.0,0.007062463999318425
0.0625,0.078125,0.0002394636894550999,0.00029304571137229074,1.0,0,0,0,0.0,0.0,0.007256120999954874
0.078125,0.09375,0.0002391356841537328,0.0003176102028447237,1.0,0,0,0,0.0,0.0,0.00817666900002223
0.09375,0.109375,0.0002387506753427517,0.00033647715916989803,1.0,0,0,0,0.0,0.0,0.008391804999519081
0.109375,0.125,0.0002383084321818627,0.0003509910948793222,1.0,0,0,0,0.0,0.0,0.007930863000183308
0.125,0.140625,0.0002378088143746618,0.0003621785883506196,1.0,0,0,0,0.0,0.0,0.008324806000018725
0.140625,0.15625,0.0002372517541533259,0.00037082366084183514,1.0,0,0,0,0.0,0.0,0.007691056999647117
0.15625,0.171875,0.00023663724250032057,0.0003775252413499976,1.0,0,0,0,0.0,0.0,0.0078711200003454
0.171875,0.1875,0.0002359653186075393,0.00038274098435033465,1.0,0,0,0,0.0,0.0,0.007645669000339694
0.1875,0.203125,0.0002352360618089153,0.0003868206891708316,1.0,0,0,0,0.0,0.0,0.009457193999878655
0.203125,0.21875,0.00023444958540264643,0.0003900317946537031,1.0,0,0,0,0.0,0.0,0.009272475000216218
0.21875,0.234375,0.00023360603191680356,0.0003925788329216551,1.0,0,0,0,0.0,0.0,0.008550022000235913
0.234375,0.25,0.0002327055694772863,0.00039461827717200996,1.0,0,0,0,0.0,0.0,0.009053015999597847
0.25,0.265625,0.00023174838901747987,0.00039626987675650636,1.0,0,0,0,0.0,0.0,0.008453573000224424
0.265625,0.28125,0.00023073470213041725,0.0003976253126772293,1.0,0,0,0,0.0,0.0,0.008612814000116487
0.28125,0.296875,0.00022966473941120235,0.00039875480855207894,1.0,0,0,0,0.0,0.0,0.007252565999806393
0.296875,0.3125,0.0002285387491733442,0.0003997121812293486,1.0,0,0,0,0.0,0.0,0.008207472999856691
0.3125,0.328125,0.00022735699645008668,0.00040053870029427415,1.0,0,0,0,0.0,0.0,0.00856678699983604
0.328125,0.34375,0.00022611976221277154,0.0004012660381205512,1.0,0,0,0,0.0,0.0,0.007826146999832417
0.34375,0.359375,0.00022482734275431178,0.000401918525359451,1.0,0,0,0,0.0,0.0,0.006855636999716808
0.359375,0.375,0.0002234800491980805,0.00040251487586333697,1.0,0,0,0,0.0,0.0,0.007080088000293472
0.375,0.390625,0.00022207820710189614,0.0004030695062288989,1.0,0,0,0,0.0,0.0,0.006955673999982537
0.390625,0.40625,0.0002206221561339277,0.0004035935455397857,1.0,0,0,0,0.0,0.0,0.007214168999780668
0.40625,0.421875,0.00021911224980281676,0.0004040956083015263,1.0,0,0,0,0.0,0.0,0.006884505000016361
0.421875,0.4375,0.00021754885522848961,0.000404582386334439,1.0,0,0,0,0.0,0.0,0.007058125999719778
