t_start,t_end,residual,err,iter_mean,iter_range,iter_max_index,iter_min_index,iter_std,iter_var,time_to_solution
0.0,0.0078125,0.0001535831882421008,7.958837375078962e-10,1.0,0,0,0,0.0,0.0,0.009088234000046214
0.0078125,0.015625,0.000153583165939338,5.1723438434765074e-09,1.0,0,0,0,0.0,0.0,0.00998513299964543
0.015625,0.0234375,0.00015358311791517022,1.5727673883009244e-08,1.0,0,0,0,0.0,0.0,0.007463861999895016
0.0234375,0.03125,0.00015358303914025982,3.467689794199588e-08,1.0,0,0,0,0.0,0.0,0.008270412000456417
0.03125,0.0390625,0.00015358292580121158,6.392679377010448e-08,1.0,0,0,0,0.0,0.0,0.008010206000108155
0.0390625,0.046875,0.00015358277483863966,1.0512579011777243e-07,1.0,0,0,0,0.0,0.0,0.008222451000619913
0.046875,0.0546875,0.00015358258372444818,1.5970173834683144e-07,1.0,0,0,0,0.0,0.0,0.007297125999684795
0.0546875,0.0625,0.00015358235033306912,2.288924777405679e-07,1.0,0,0,0,0.0,0.0,0.007386270999631961
0.0625,0.0703125,0.0001535820728580574,3.1377145799412496e-07,1.0,0,0,0,0.0,0.0,0.00710432999949262
0.0703125,0.078125,0.00015358174975381772,4.152696172407706e-07,1.0,0,0,0,0.0,0.0,0.0071683630003462895
0.078125,0.0859375,0.00015358137969208492,5.341942373550731e-07,1.0,0,0,0,0.0,0.0,0.007266483999956108
0.0859375,0.09375,0.00015358096152820157,6.71245267407331e-07,1.0,0,0,0,0.0,0.0,0.0071778760002416675
0.09375,0.1015625,0.00015358049427395667,8.270294828863947e-07,1.0,0,0,0,0.0,0.0,0.0072203169993372285
0.1015625,0.109375,0.00015357997707520833,1.002072775303717e-06,1.0,0,0,0,0.0,0.0,0.006942163000530854
0.109375,0.1171875,0.00015357940919312745,1.1968308211136413e-06,1.0,0,0,0,0.0,0.0,0.007595576999847253
0.1171875,0.125,0.00015357878998836994,1.411698340134338e-06,1.0,0,0,0,0.0,0.0,0.007675945999835676
0.125,0.1328125,0.00015357811890750713,1.6470171254563564e-06,1.0,0,0,0,0.0,0.0,0.008299125999656098
0.1328125,0.140625,0.00015357739547141227,1.903083007319729e-06,1.0,0,0,0,0.0,0.0,0.007843787000638258
0.140625,0.1484375,0.0001535766192652679,2.180151886820705e-06,1.0,0,0,0,0.0,0.0,0.007650157000171021
0.1484375,0.15625,0.0001535757899299162,2.478444962237704e-06,1.0,0,0,0,0.0,0.0,0.007741342999906919
