t_start,t_end,residual,err,iter_mean,iter_range,iter_max_index,iter_min_index,iter_std,iter_var,time_to_solution
0.0,0.015625,3.0871289817264475e-16,1.658693805026895e-16,0.0,0,0,0,0.0,0.0,0.06967619900024147
0.015625,0.03125,3.0718179108263583e-16,1.3584040256975043e-13,0.0,0,0,0,0.0,0.0,0.04320479900161445
0.03125,0.046875,2.457303378482355e-16,7.830892687201907e-12,0.0,0,0,0,0.0,0.0,0.03119899999910558
0.046875,0.0625,2.1622580969257658e-15,1.3905920676408023e-10,0.0,0,0,0,0.0,0.0,0.037756499001261545
0.0625,0.078125,2.046132508372737e-14,1.2950899289886332e-09,0.0,0,0,0,0.0,0.0,0.03022170000076585
0.078125,0.09375,1.199429288473848e-13,8.018850656851668e-09,0.0,0,0,0,0.0,0.0,0.0294157999996969
0.09375,0.109375,5.258699883187433e-13,3.746095089495776e-08,0.0,0,0,0,0.0,0.0,0.03149449999909848
0.109375,0.125,1.9630010807124852e-13,4.404597586827755e-10,1.0,0,0,0,0.0,0.0,0.16980749899994407
0.125,0.140625,1.0893005624145794e-14,2.806610772863181e-10,1.0,0,0,0,0.0,0.0,0.2201053970002249
0.140625,0.15625,3.90170845735413e-15,2.0964766432251482e-10,1.0,0,0,0,0.0,0.0,0.19341929800066282
0.15625,0.171875,2.1519882112190706e-15,1.645464449546043e-10,1.0,0,0,0,0.0,0.0,0.2229222980004124
0.171875,0.1875,1.5140528044479641e-15,1.319287502859317e-10,1.0,0,0,0,0.0,0.0,0.20991749799941317
0.1875,0.203125,1.1766266079322058e-15,1.0695103186046774e-10,1.0,0,0,0,0.0,0.0,0.19019239800036303
0.203125,0.21875,9.71083013082002e-16,8.726489827189119e-11,1.0,0,0,0,0.0,0.0,0.20580569800040394
0.21875,0.234375,9.394499095759519e-16,7.149272575273841e-11,1.0,0,0,0,0.0,0.0,0.2467760969993833
0.234375,0.25,1.2467594002309604e-15,5.872479222974906e-11,1.0,0,0,0,0.0,0.0,0.1919296989999566
0.25,0.265625,1.6698545651136546e-15,4.831701843907058e-11,1.0,0,0,0,0.0,0.0,0.24223209800038603
0.265625,0.28125,2.222783490644511e-15,3.979970380675007e-11,1.0,0,0,0,0.0,0.0,0.22858189799990214
0.28125,0.296875,2.9207292950585037e-15,3.285370893241234e-11,1.0,0,0,0,0.0,0.0,0.208749698000247
0.296875,0.3125,3.790249164462936e-15,2.722591776507227e-11,1.0,0,0,0,0.0,0.0,0.2379835980009375
0.3125,0.328125,4.862195667406089e-15,2.277387732735112e-11,1.0,0,0,0,0.0,0.0,0.26501349699901766
0.328125,0.34375,6.166980314809594e-15,1.9449726086085105e-11,1.0,0,0,0,0.0,0.0,0.23910019699906115
0.34375,0.359375,7.73835549417916e-15,1.725540892159112e-11,1.0,0,0,0,0.0,0.0,0.20355179899888753
0.359375,0.375,9.619088618201341e-15,1.6204207573924936e-11,1.0,0,0,0,0.0,0.0,0.22150169900123728
0.375,0.390625,1.1846482570173329e-14,1.6262222119299094e-11,1.0,0,0,0,0.0,0.0,0.21851119900020421
0.390625,0.40625,1.4471059899760766e-14,1.7304784965602645e-11,1.0,0,0,0,0.0,0.0,0.3384717989993078
0.40625,0.421875,1.7540365130831525e-14,1.9122549718468768e-11,1.0,0,0,0,0.0,0.0,0.28335779899862246
0.421875,0.4375,2.1110491577428605e-14,2.1501516231791604e-11,1.0,0,0,0,0.0,0.0,0.32140269899900886
0.4375,0.453125,2.5238488004515884e-14,2.426122470944647e-11,1.0,0,0,0,0.0,0.0,0.29971939899951394
0.453125,0.46875,2.999007338860167e-14,2.7255312923382173e-11,1.0,0,0,0,0.0,0.0,0.420322498999667
0.46875,0.484375,3.543206708413067e-14,3.0363921974043436e-11,1.0,0,0,0,0.0,0.0,0.29881969899906835
0.484375,0.5,4.163604527250906e-14,3.34908708739678e-11,1.0,0,0,0,0.0,0.0,0.24978279900096823
0.5,0.515625,4.8680326040280694e-14,3.655590916887033e-11,1.0,0,0,0,0.0,0.0,0.29160439900078927
0.515625,0.53125,5.664866895457964e-14,3.9488234171551894e-11,1.0,0,0,0,0.0,0.0,0.2671981989988126
0.53125,0.546875,6.562466057844354e-14,4.222550666966299e-11,1.0,0,0,0,0.0,0.0,0.264147198999126
0.546875,0.5625,7.571016737996742e-14,4.4711403954609126e-11,1.0,0,0,0,0.0,0.0,0.22830359900035546
0.5625,0.578125,8.698909768102431e-14,4.689751687397383e-11,1.0,0,0,0,0.0,0.0,0.24347709900030168
0.578125,0.59375,9.958393606688734e-14,4.874530859988045e-11,1.0,0,0,0,0.0,0.0,0.21829399899979762
0.59375,0.609375,1.1359271546453452e-13,5.0228331808387395e-11,1.0,0,0,0,0.0,0.0,0.23800829900028475
0.609375,0.625,1.291353011094379e-13,5.133196103392422e-11,1.0,0,0,0,0.0,0.0,0.24657699900126318
0.625,0.640625,1.4633580041104168e-13,5.2055353931628985e-11,1.0,0,0,0,0.0,0.0,0.22346269900117477
0.640625,0.65625,1.6531935650467937e-13,5.2409146589706825e-11,1.0,0,0,0,0.0,0.0,0.28574299799947767
0.65625,0.671875,1.862261785191557e-13,5.2414361252861565e-11,1.0,0,0,0,0.0,0.0,0.21221070000137843
0.671875,0.6875,2.091959638433767e-13,5.2101727015543656e-11,1.0,0,0,0,0.0,0.0,0.21694549999847368
0.6875,0.703125,2.343797478959704e-13,5.150793463482397e-11,1.0,0,0,0,0.0,0.0,0.22471249900081602
0.703125,0.71875,2.6193072043169543e-13,5.0675147927679234e-11,1.0,0,0,0,0.0,0.0,0.24224479899930884
0.71875,0.734375,2.920140852704309e-13,4.964663371350093e-11,1.0,0,0,0,0.0,0.0,0.22142669900131295
0.734375,0.75,3.248018725715065e-13,4.8466123237230107e-11,1.0,0,0,0,0.0,0.0,0.21090450500014413
0.75,0.765625,3.604678724530553e-13,4.7175219702294685e-11,1.0,0,0,0,0.0,0.0,0.2050177059991256
0.765625,0.78125,3.992014263908736e-13,4.58121852272605e-11,1.0,0,0,0,0.0,0.0,0.21030250500007241
