t_start,t_end,residual,err,iter_mean,iter_range,iter_max_index,iter_min_index,iter_std,iter_var,time_to_solution
0.0,0.03125,6.158719345509729e-16,1.3584040256975043e-13,0.0,0,0,0,0.0,0.0,0.06583940000018629
0.03125,0.0625,2.144828263073106e-15,1.3905920676408023e-10,0.0,0,0,0,0.0,0.0,0.035313800000949414
0.0625,0.09375,1.4040398872148678e-13,8.018850656851668e-09,0.0,0,0,0,0.0,0.0,0.07926429799954349
0.09375,0.125,5.224734183914851e-14,6.348560375155239e-11,1.0,0,0,0,0.0,0.0,0.19332009600111633
0.125,0.15625,3.9126268452368464e-15,3.600071081189463e-11,1.0,0,0,0,0.0,0.0,0.22499249599968607
0.15625,0.1875,8.621385309398634e-15,2.325353025681526e-11,1.0,0,0,0,0.0,0.0,0.2170442959995853
0.1875,0.21875,1.962750622219271e-14,2.1008925881928628e-11,1.0,0,0,0,0.0,0.0,0.21305369500078086
0.21875,0.25,4.0083354025580374e-14,3.491729778377258e-11,1.0,0,0,0,0.0,0.0,0.18464069599940558
0.25,0.28125,7.49637124749418e-14,6.416945204546235e-11,1.0,0,0,0,0.0,0.0,0.20867029600049136
0.28125,0.3125,1.3078987196944676e-13,1.0952416576399556e-10,1.0,0,0,0,0.0,0.0,0.23266189499918255
0.3125,0.34375,2.1581482077809424e-13,1.729822065076853e-10,1.0,0,0,0,0.0,0.0,0.22260719600126322
0.34375,0.375,3.402450128534823e-13,2.5679836499369294e-10,1.0,0,0,0,0.0,0.0,0.19353539700023248
0.375,0.40625,5.164162270410366e-13,3.649709892765675e-10,1.0,0,0,0,0.0,0.0,0.19683679700028733
0.40625,0.4375,7.590102402194343e-13,5.002206807076793e-10,1.0,0,0,0,0.0,0.0,0.24470219499926316
0.4375,0.46875,9.643355789702569e-13,1.5730977137329162e-09,2.0,0,0,0,0.0,0.0,0.3715225930009183
0.46875,0.5,5.198794383517526e-13,3.12895908259456e-09,3.0,0,0,0,0.0,0.0,0.5574241890008125
0.5,0.53125,7.022826446055815e-13,3.717445394348318e-09,3.0,0,0,0,0.0,0.0,0.5808705889994599
0.53125,0.5625,9.418632265279664e-13,4.248026454204079e-09,3.0,0,0,0,0.0,0.0,0.5599689890004811
0.5625,0.59375,8.412481135202396e-13,6.8040243137495165e-09,5.0,0,0,0,0.0,0.0,1.5518220699996164
0.59375,0.625,4.87477120445776e-13,7.269468576675659e-09,6.0,0,0,0,0.0,0.0,2.173437460000059
0.625,0.65625,6.258520781479657e-13,7.45853401631453e-09,6.0,0,0,0,0.0,0.0,1.4728645750001306
0.65625,0.6875,7.935925338866436e-13,7.445425997555388e-09,6.0,0,0,0,0.0,0.0,1.4818955749997258
0.6875,0.71875,9.95528813149345e-13,7.2639362054399865e-09,6.0,0,0,0,0.0,0.0,1.0465635820000898
0.71875,0.75,6.206707005380003e-13,6.8969046795920165e-09,7.0,0,0,0,0.0,0.0,1.0407744819985965
0.75,0.78125,7.640342263280202e-13,6.5288670490892244e-09,7.0,0,0,0,0.0,0.0,1.1290316809991054
0.78125,0.8125,9.32863373812056e-13,6.1229322303660695e-09,7.0,0,0,0,0.0,0.0,1.1392622839994146
0.8125,0.84375,6.03451813008788e-13,5.629575174949986e-09,9.0,0,0,0,0.0,0.0,1.662828578000699
0.84375,0.875,7.271869212866972e-13,5.2444095596178204e-09,9.0,0,0,0,0.0,0.0,1.7018256780011143
0.875,0.90625,8.690838548881241e-13,4.882845350371126e-09,9.0,0,0,0,0.0,0.0,1.7603453770007036
0.90625,0.9375,3.318624164364306e-13,4.549364378083859e-09,10.0,0,0,0,0.0,0.0,1.6939576780005154
0.9375,0.96875,3.918887786804771e-13,4.2498275042342156e-09,10.0,0,0,0,0.0,0.0,1.8817051799996989
0.96875,1.0,4.603738841309519e-13,3.9778740705393335e-09,10.0,0,0,0,0.0,0.0,1.826996081001198
