t_start,t_end,residual,err,iter_mean,iter_range,iter_max_index,iter_min_index,iter_std,iter_var,time_to_solution
0.0,0.0625,0.0012286678373269755,1.31304468503781e-07,1.0,0,0,0,0.0,0.0,0.02350034000028245
0.0625,0.125,0.001228672845770309,3.0040719777949713e-07,1.0,0,0,0,0.0,0.0,0.015922279000733397
0.125,0.1875,0.0012286774368730552,4.828841335050145e-07,1.0,0,0,0,0.0,0.0,0.015260586999829684
0.1875,0.25,0.0012286819110322955,6.703667298790313e-07,1.0,0,0,0,0.0,0.0,0.020033245999911742
0.25,0.3125,0.0012286863419378416,8.59511419582787e-07,1.0,0,0,0,0.0,0.0,0.016910416000428086
0.3125,0.375,0.0012286907562319323,1.0487685523746747e-06,1.0,0,0,0,0.0,0.0,0.014907303000654792
0.375,0.4375,0.0012286951641530524,1.2371742156880444e-06,1.0,0,0,0,0.0,0.0,0.015223049000269384
0.4375,0.5,0.0012286995696742951,1.4238669567182122e-06,1.0,0,0,0,0.0,0.0,0.02153842500047176
0.5,0.5625,0.001228703974340028,1.607887786806701e-06,1.0,0,0,0,0.0,0.0,0.021390272000644472
0.5625,0.625,0.0012287083787507983,1.788096319962525e-06,1.0,0,0,0,0.0,0.0,0.017169318000014755
0.625,0.6875,0.0012287127831399547,1.9631401461998693e-06,1.0,0,0,0,0.0,0.0,0.016094299000542378
0.6875,0.75,0.0012287171875983215,2.1314551194056676e-06,1.0,0,0,0,0.0,0.0,0.01575497300018469
0.75,0.8125,0.0012287215921612492,2.291289693067827e-06,1.0,0,0,0,0.0,0.0,0.015454917000170099
0.8125,0.875,0.0012287259968423638,2.4407517287636894e-06,1.0,0,0,0,0.0,0.0,0.015840581999327696
0.875,0.9375,0.0012287304016470064,2.5778769092215062e-06,1.0,0,0,0,0.0,0.0,0.016412914000284218
0.9375,1.0,0.0012287348065773461,2.7007164769480805e-06,1.0,0,0,0,0.0,0.0,0.015607005999299872
