t: 0.00000000 | iteration:   0 | residual: 0.000000023090152
t: 0.06250000 | iteration:   0 | residual: 0.000000002433250
t: 0.12500000 | iteration:   0 | residual: 0.000000001906641
t: 0.18750000 | iteration:   0 | residual: 0.000000001786896
t: 0.25000000 | iteration:   0 | residual: 0.000000001749856
t: 0.31250000 | iteration:   0 | residual: 0.000000001737145
t: 0.37500000 | iteration:   0 | residual: 0.000000001732619
t: 0.43750000 | iteration:   0 | residual: 0.000000001730985
t: 0.50000000 | iteration:   0 | residual: 0.000000001730392
t: 0.56250000 | iteration:   0 | residual: 0.000000001730177
t: 0.62500000 | iteration:   0 | residual: 0.000000001730099
t: 0.68750000 | iteration:   0 | residual: 0.000000001730070
t: 0.75000000 | iteration:   0 | residual: 0.000000001730060
t: 0.81250000 | iteration:   0 | residual: 0.000000001730056
t: 0.87500000 | iteration:   0 | residual: 0.000000001730055
t: 0.93750000 | iteration:   0 | residual: 0.000000001730054
