t: 0.00000000 | iteration:   1 | residual: 0.000000017477773
t: 0.00000000 | iteration:   2 | residual: 0.000000003639494
t: 0.00000000 | iteration:   3 | residual: 0.000000004750532
t: 0.00000000 | iteration:   4 | residual: 0.000000002074142
t: 0.00000000 | iteration:   5 | residual: 0.000000000423769
t: 0.00000000 | iteration:   6 | residual: 0.000000000175164
t: 0.00000000 | iteration:   7 | residual: 0.000000000153304
t: 0.00000000 | iteration:   8 | residual: 0.000000000057761
t: 0.00000000 | iteration:   9 | residual: 0.000000000010901
t: 0.00000000 | iteration:  10 | residual: 0.000000000007697
t: 0.03125000 | iteration:   1 | residual: 0.000000001082136
t: 0.03125000 | iteration:   2 | residual: 0.000000000127703
t: 0.03125000 | iteration:   3 | residual: 0.000000000180913
t: 0.03125000 | iteration:   4 | residual: 0.000000000081984
t: 0.03125000 | iteration:   5 | residual: 0.000000000018061
t: 0.03125000 | iteration:   6 | residual: 0.000000000004382
t: 0.03125000 | iteration:   7 | residual: 0.000000000004777
t: 0.03125000 | iteration:   8 | residual: 0.000000000002090
t: 0.03125000 | iteration:   9 | residual: 0.000000000000456
t: 0.03125000 | iteration:  10 | residual: 0.000000000000184
t: 0.06250000 | iteration:   1 | residual: 0.000000000382148
t: 0.06250000 | iteration:   2 | residual: 0.000000000049523
t: 0.06250000 | iteration:   3 | residual: 0.000000000034358
t: 0.06250000 | iteration:   4 | residual: 0.000000000013456
t: 0.06250000 | iteration:   5 | residual: 0.000000000002708
t: 0.06250000 | iteration:   6 | residual: 0.000000000000746
t: 0.06250000 | iteration:   7 | residual: 0.000000000000748
t: 0.06250000 | iteration:   8 | residual: 0.000000000000317
t: 0.06250000 | iteration:   9 | residual: 0.000000000000068
t: 0.06250000 | iteration:  10 | residual: 0.000000000000021
t: 0.09375000 | iteration:   1 | residual: 0.000000000211799
t: 0.09375000 | iteration:   2 | residual: 0.000000000040171
t: 0.09375000 | iteration:   3 | residual: 0.000000000027734
t: 0.09375000 | iteration:   4 | residual: 0.000000000010252
t: 0.09375000 | iteration:   5 | residual: 0.000000000002013
t: 0.09375000 | iteration:   6 | residual: 0.000000000000664
t: 0.09375000 | iteration:   7 | residual: 0.000000000000587
t: 0.09375000 | iteration:   8 | residual: 0.000000000000236
t: 0.09375000 | iteration:   9 | residual: 0.000000000000048
t: 0.09375000 | iteration:  10 | residual: 0.000000000000018
