t_start,t_end,residual,err,iter_mean,iter_range,iter_max_index,iter_min_index,iter_std,iter_var,time_to_solution
0.0,0.00390625,2.1970916419186967e-11,1.4956723996679874e-06,5.0,0,0,0,0.0,0.0,0.6319624379975721
0.00390625,0.0078125,8.40279469427078e-14,1.494498504803186e-06,5.0,0,0,0,0.0,0.0,0.5966080400030478
0.0078125,0.01171875,6.847233231363999e-16,1.4948027765519527e-06,4.0,0,0,0,0.0,0.0,0.4959531559943571
0.01171875,0.015625,9.49115034988282e-17,1.495032551948514e-06,4.0,0,0,0,0.0,0.0,0.5526275779993739
0.015625,0.01953125,1.2085760376753995e-16,1.495213270928252e-06,4.0,0,0,0,0.0,0.0,0.48340049700345844
0.01953125,0.0234375,1.4693169610021774e-16,1.495357365665995e-06,4.0,0,0,0,0.0,0.0,0.5371502970010624
0.0234375,0.02734375,1.7304971481496967e-16,1.495473129328583e-06,4.0,0,0,0,0.0,0.0,0.5039779180006008
0.02734375,0.03125,1.9930050688029386e-16,1.4955665057177455e-06,4.0,0,0,0,0.0,0.0,0.4751521930011222
0.03125,0.03515625,2.2544038389306076e-16,1.495641989925239e-06,4.0,0,0,0,0.0,0.0,0.4588274400011869
0.03515625,0.0390625,2.516607754046092e-16,1.4957030988202622e-06,4.0,0,0,0,0.0,0.0,0.4626283269972191
0.0390625,0.04296875,2.77768524321476e-16,1.4957526358182882e-06,4.0,0,0,0,0.0,0.0,0.45619674899353413
0.04296875,0.046875,3.0403031789098725e-16,1.4957928552928993e-06,4.0,0,0,0,0.0,0.0,0.4723881519967108
0.046875,0.05078125,3.3015536817508164e-16,1.495825575823639e-06,4.0,0,0,0,0.0,0.0,0.5057018899969989
0.05078125,0.0546875,3.562757164805958e-16,1.495852264886436e-06,4.0,0,0,0,0.0,0.0,0.4602904729981674
0.0546875,0.05859375,3.8240949887726183e-16,1.4958741054752021e-06,4.0,0,0,0,0.0,0.0,0.47584546599682653
0.05859375,0.0625,4.087020443515015e-16,1.4958920499572516e-06,4.0,0,0,0,0.0,0.0,0.5003660030051833
0.0625,0.06640625,4.3479493542008797e-16,1.495906864032745e-06,4.0,0,0,0,0.0,0.0,0.5444170629998553
0.06640625,0.0703125,4.60979445053534e-16,1.4959191625192149e-06,4.0,0,0,0,0.0,0.0,0.6025772339999094
0.0703125,0.07421875,4.870093005726795e-16,1.4959294388692947e-06,4.0,0,0,0,0.0,0.0,0.5720732469999348
0.07421875,0.078125,5.130606183938446e-16,1.4959380889035114e-06,4.0,0,0,0,0.0,0.0,0.5439278669946361
0.078125,0.08203125,5.392533855901575e-16,1.4959454300114974e-06,4.0,0,0,0,0.0,0.0,0.4880843420032761
0.08203125,0.0859375,5.653590489507246e-16,1.4959517168520655e-06,4.0,0,0,0,0.0,0.0,0.4705206700018607
0.0859375,0.08984375,5.916002140380611e-16,1.4959571536292e-06,4.0,0,0,0,0.0,0.0,0.46921961499901954
0.08984375,0.09375,6.176194922190582e-16,1.4959619044165848e-06,4.0,0,0,0,0.0,0.0,0.4649244269967312
0.09375,0.09765625,6.437388821445082e-16,1.4959661009965974e-06,4.0,0,0,0,0.0,0.0,0.47712314200180117
0.09765625,0.1015625,6.698156933509698e-16,1.4959698493305713e-06,4.0,0,0,0,0.0,0.0,0.48424097100360086
0.1015625,0.10546875,6.95783771318604e-16,1.4959732346729792e-06,4.0,0,0,0,0.0,0.0,0.4813136169977952
0.10546875,0.109375,7.218237545745322e-16,1.4959763258223967e-06,4.0,0,0,0,0.0,0.0,0.4662600680021569
0.109375,0.11328125,7.480062732610228e-16,1.4959791781703242e-06,4.0,0,0,0,0.0,0.0,0.4942174969983171
