t_start,t_end,residual,err,iter_mean,iter_range,iter_max_index,iter_min_index,iter_std,iter_var,time_to_solution
0.0,0.015625,0.00024025687636002575,1.5621116347627973e-06,2.0,0,0,0,0.0,0.0,0.05429058900062955
0.015625,0.03125,0.00024019850772797902,2.0334597691919505e-06,2.0,0,0,0,0.0,0.0,0.052617074999943725
0.03125,0.046875,0.00024008147707708195,3.087914612402281e-06,2.0,0,0,0,0.0,0.0,0.05162200999984634
0.046875,0.0625,0.0002399059132101674,4.564701487279215e-06,2.0,0,0,0,0.0,0.0,0.056328082999243634
0.0625,0.078125,0.00023967183803580362,6.315536403757479e-06,2.0,0,0,0,0.0,0.0,0.05187552600000345
0.078125,0.09375,0.00023937929326993637,8.25358435601586e-06,2.0,0,0,0,0.0,0.0,0.05205919600030029
0.09375,0.109375,0.0002390283389888772,1.0325608373500164e-05,2.0,0,0,0,0.0,0.0,0.05479353499958961
0.109375,0.125,0.00023861905253235954,1.2496646847604865e-05,2.0,0,0,0,0.0,0.0,0.051485089999914635
0.125,0.140625,0.00023815152768931052,1.4742832780253645e-05,2.0,0,0,0,0.0,0.0,0.05508049200034293
0.140625,0.15625,0.00023762587409028893,1.704758901104576e-05,2.0,0,0,0,0.0,0.0,0.051791470000353
0.15625,0.171875,0.00023704221675087834,1.9399355760106367e-05,2.0,0,0,0,0.0,0.0,0.05184583499976725
0.171875,0.1875,0.0002364006957251314,2.179012035492312e-05,2.0,0,0,0,0.0,0.0,0.04993308299981436
0.1875,0.203125,0.00023570146583901208,2.4214419087057946e-05,2.0,0,0,0,0.0,0.0,0.05616542200004915
0.203125,0.21875,0.00023494469648175468,2.6668640205704147e-05,2.0,0,0,0,0.0,0.0,0.05583330800072872
0.21875,0.234375,0.00023413057143889163,2.9150529034861468e-05,2.0,0,0,0,0.0,0.0,0.052489578999484365
0.234375,0.25,0.00023325928875502825,3.1658833138781164e-05,2.0,0,0,0,0.0,0.0,0.05148190899944893
0.25,0.265625,0.00023233106061758396,3.419304646973516e-05,2.0,0,0,0,0.0,0.0,0.05085316199983936
