t_start,t_end,residual,err,iter_mean,iter_range,iter_max_index,iter_min_index,iter_std,iter_var,time_to_solution
0.0,0.03125,1.7477772527313773e-08,5.263940069209999e-07,1.0,0,0,0,0.0,0.0,0.07395065700075065
0.03125,0.0625,9.355564337486722e-10,5.88298208479324e-07,1.0,0,0,0,0.0,0.0,0.05088705500020296
0.0625,0.09375,4.3017563644759244e-10,6.264931072260859e-07,1.0,0,0,0,0.0,0.0,0.05257546700158855
0.09375,0.125,2.500291102480744e-10,6.499331536763209e-07,1.0,0,0,0,0.0,0.0,0.05274825900050928
0.125,0.15625,1.5173058835844583e-10,6.639225005980856e-07,1.0,0,0,0,0.0,0.0,0.05108314499921107
0.15625,0.1875,1.1281439532948183e-10,6.721114059943193e-07,1.0,0,0,0,0.0,0.0,0.050350282999716
0.1875,0.21875,9.699995027521263e-11,6.768312446464437e-07,1.0,0,0,0,0.0,0.0,0.049870707998707076
0.21875,0.25,8.950276031784348e-11,6.794969468498938e-07,1.0,0,0,0,0.0,0.0,0.050903454999570386
0.25,0.28125,8.587415372513569e-11,6.809422829520931e-07,1.0,0,0,0,0.0,0.0,0.04904765100036457
0.28125,0.3125,8.404622078445209e-11,6.816487988787813e-07,1.0,0,0,0,0.0,0.0,0.05079155999919749
0.3125,0.34375,8.308696085666903e-11,6.81889267293735e-07,1.0,0,0,0,0.0,0.0,0.05166901499978849
0.34375,0.375,8.256696196590393e-11,6.81814004551115e-07,1.0,0,0,0,0.0,0.0,0.050950352000654675
0.375,0.40625,8.22786155174615e-11,6.815017661278452e-07,1.0,0,0,0,0.0,0.0,0.053401825000037206
0.40625,0.4375,8.211640762276921e-11,6.809894452033369e-07,1.0,0,0,0,0.0,0.0,0.051061445999948774
0.4375,0.46875,8.202433938430688e-11,6.802893212131061e-07,1.0,0,0,0,0.0,0.0,0.050655566999921575
0.46875,0.5,8.197177488510768e-11,6.793990697248155e-07,1.0,0,0,0,0.0,0.0,0.0489471559994854
0.5,0.53125,8.194170582613367e-11,6.783075911354029e-07,1.0,0,0,0,0.0,0.0,0.04938703399966471
0.53125,0.5625,8.19244542920906e-11,6.769984351721081e-07,1.0,0,0,0,0.0,0.0,0.051829705998898135
0.5625,0.59375,8.191455293136702e-11,6.754518525836911e-07,1.0,0,0,0,0.0,0.0,0.05126733600081934
0.59375,0.625,8.190887787172205e-11,6.736460669856437e-07,1.0,0,0,0,0.0,0.0,0.05301694400077395
0.625,0.65625,8.190560068140046e-11,6.71558110998878e-07,1.0,0,0,0,0.0,0.0,0.058950636001100065
0.65625,0.6875,8.190372021045373e-11,6.691644204449159e-07,1.0,0,0,0,0.0,0.0,0.07589365500098211
0.6875,0.71875,8.190262968868523e-11,6.664413050819701e-07,1.0,0,0,0,0.0,0.0,0.0580680820003181
0.71875,0.75,8.190203613156068e-11,6.633653542843418e-07,1.0,0,0,0,0.0,0.0,0.052232285001082346
0.75,0.78125,8.190167245769472e-11,6.599138142328716e-07,1.0,0,0,0,0.0,0.0,0.051157941001292784
0.78125,0.8125,8.190144964155827e-11,6.56064957297362e-07,1.0,0,0,0,0.0,0.0,0.059889186999498634
0.8125,0.84375,8.19013405452065e-11,6.517984480001236e-07,1.0,0,0,0,0.0,0.0,0.05305034299999534
0.84375,0.875,8.190126011561695e-11,6.470957088602406e-07,1.0,0,0,0,0.0,0.0,0.05623237800136849
0.875,0.90625,8.190122452981694e-11,6.419402833250485e-07,1.0,0,0,0,0.0,0.0,0.04995380400032445
0.90625,0.9375,8.19012087310975e-11,6.36318190011411e-07,1.0,0,0,0,0.0,0.0,0.049760414000047604
0.9375,0.96875,8.190119447905192e-11,6.302182597142453e-07,1.0,0,0,0,0.0,0.0,0.056836046000171336
0.96875,1.0,8.190117240763175e-11,6.236324491429562e-07,1.0,0,0,0,0.0,0.0,0.05150612299985369
